species_grp,order,family,species_code,common_name,scientific_name,count_2021,count_2020,count_5yr,cons_status,cons_score,cons_desc,diff,abs_diff,perc_diff,peak_month,description,image_url,website
birds,Piciformes,Picidae: Woodpeckers,rehwoo,Red-headed woodpecker,Melanerpes erythrocephalus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The red-headed woodpecker (Melanerpes erythrocephalus) is a mid-sized woodpecker found in temperate North America. Its breeding habitat is open country across southern Canada and the east-central United States. It is rated as least concern on the International Union for Conservation of Nature (IUCN)'s Red List of Endangered species, having been down-listed from near threatened in 2018.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Melanerpes_erythrocephalus_-tree_trunk-USA_cropped.jpg/220px-Melanerpes_erythrocephalus_-tree_trunk-USA_cropped.jpg,https://en.wikipedia.org/wiki/Red-headed_woodpecker
birds,Accipitriformes,Pandionidae: Osprey,osprey,Osprey,Pandion haliaetus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The osprey /ˈɒspri, -preɪ/[2] (Pandion haliaetus), also called sea hawk, river hawk, and fish hawk, is a diurnal, fish-eating bird of prey with a cosmopolitan range. It is a large raptor reaching more than 60 cm (24 in) in length and 180 cm (71 in) across the wings. It is brown on the upperparts and predominantly greyish on the head and underparts.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/2010-kabini-osprey.jpg/220px-2010-kabini-osprey.jpg,https://en.wikipedia.org/wiki/Osprey
birds,Passeriformes,Turdidae: Thrushes,woothr,Wood thrush,Hylocichla mustelina,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The wood thrush (Hylocichla mustelina) is a North American passerine bird. It is closely related to other thrushes such as the American robin and is widely distributed across North America, wintering in Central America and southern Mexico. The wood thrush is the official bird of the District of Columbia.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Hylocichla_mustelina_%28cropped%29.jpg/220px-Hylocichla_mustelina_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Wood_thrush
birds,Passeriformes,Parulidae: Wood Warblers,comyel,Common yellowthroat,Geothlypis trichas,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The common yellowthroat (Geothlypis trichas) is a New World warbler. In the U.S. Midwest, it is also known as the yellow bandit. It is an abundant breeder in North America, ranging from southern Canada to central Mexico. The genus name Geothlypis is from Ancient Greek geo, ""ground"", and thlupis, an unidentified small bird; thlypis is often used in the scientific names of New World warblers. The specific  trichas is also from Greek; trikhas is a kind of thrush, the word being derived from trikhos, ""hair"".[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Common_yellowthroat_in_Quogue_%2884327%29.jpg/220px-Common_yellowthroat_in_Quogue_%2884327%29.jpg,https://en.wikipedia.org/wiki/Common_yellowthroat
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",x00004,Mallard,Anas platyrhynchos,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The mallard (/ˈmælɑːrd, ˈmælərd/) or wild duck (Anas platyrhynchos) is a dabbling duck that breeds throughout the temperate and subtropical Americas, Eurasia, and North Africa, and has been introduced to New Zealand, Australia, Peru, Brazil, Uruguay, Argentina, Chile, Colombia, the Falkland Islands, and South Africa. This duck belongs to the subfamily Anatinae of the waterfowl family Anatidae. Males have purple patches on their wings, while the females (hens or ducks) have mainly brown-speckled plumage. Both sexes have an area of white-bordered black or iridescent blue feathers called a speculum on their wings; males especially tend to have blue speculum feathers. The mallard is 50–65 cm (20–26 in) long, of which the body makes up around two-thirds the length. The wingspan is 81–98 cm (32–39 in) and the bill is 4.4 to 6.1 cm (1.7 to 2.4 in) long. It is often slightly heavier than most other dabbling ducks, weighing 0.7–1.6 kg (1.5–3.5 lb). Mallards live in wetlands, eat water plants and small animals, and are social animals preferring to congregate in groups or flocks of varying sizes.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Anas_platyrhynchos_male_female_quadrat.jpg/220px-Anas_platyrhynchos_male_female_quadrat.jpg,https://en.wikipedia.org/wiki/Mallard
birds,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)",norhar,Hen harrier,Circus cyaneus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The hen harrier (Circus cyaneus)  is a bird of prey. It breeds in Eurasia. The term ""hen harrier"" refers to its former habit of preying on free-ranging fowl.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Hen_Harrier_Pangolakha_Wildlife_Sanctuary_Sikkim_India_Nov_2016.jpg/220px-Hen_Harrier_Pangolakha_Wildlife_Sanctuary_Sikkim_India_Nov_2016.jpg,https://en.wikipedia.org/wiki/Hen_harrier
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,savspa,Savannah sparrow,Passerculus sandwichensis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Savannah sparrow (Passerculus sandwichensis) is a small New World sparrow. It was the only member of the genus Passerculus and is typically the only widely accepted member. Comparison of mtDNA NADH dehydrogenase subunit 2 and 3 sequences indicates that the Ipswich sparrow, formerly usually considered a valid species (as Passerculus princeps), is a well-marked subspecies of the Savannah sparrow, whereas the southwestern large-billed sparrow should be recognized as a distinct species (Passerculus rostratus).[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Passerculus_sandwichensis_crop.jpg/220px-Passerculus_sandwichensis_crop.jpg,https://en.wikipedia.org/wiki/Savannah_sparrow
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,fiespa,Field sparrow,Spizella pusilla,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The field sparrow is distributed across eastern Canada and the eastern United States, with northern populations migrating southwards to southern United States and Mexico in the fall. The typical habitat of this bird is bushy country with shrubs and grassland. The nest is a cup-shaped construction built on the ground and hidden beneath a bush or clump of grass. The birds forage on the ground or in low vegetation, feeding mainly on seeds and insects. The population is thought to be in slow decline, but it is a common species with a wide range, and the International Union for Conservation of Nature has assessed its conservation status as being of ""least concern"".",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Field_sparrow_in_CP_%2841484%29_%28cropped%29.jpg/220px-Field_sparrow_in_CP_%2841484%29_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Field_sparrow
birds,Passeriformes,"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",westan,Western tanager,Piranga ludoviciana,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The western tanager was illustrated and formally described by American ornithologist Alexander Wilson in 1811 under the binomial name Tanagra ludoviciana from a specimen collected on the Lewis and Clark Expedition (1803-1806).[2] The type locality is Kamiah, Idaho.[3][4] The specific epithet is from the Late Latin ludovicianus for ""Louis"". The name is from Louisiana, the 18th-century French administrative district of New France, rather than the modern state.[5] The western tanager is now placed in the genus Piranga that was introduced by French ornithologist Louis Jean Pierre Vieillot in 1808.[6][7] The species is monotypic; no subspecies are recognized.[7]",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Piranga_ludoviciana_female.jpg/220px-Piranga_ludoviciana_female.jpg,https://en.wikipedia.org/wiki/Western_tanager
birds,Passeriformes,Parulidae: Wood Warblers,prowar,Prothonotary warbler,Protonotaria citrea,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The prothonotary warbler was described by the French polymath Georges-Louis Leclerc, Comte de Buffon in 1779 in his Histoire Naturelle des Oiseaux from a specimen collected in Louisiana. Buffon coined the French name Le figuier protonotaire.[3] The bird was also illustrated in a hand-coloured plate engraved by François-Nicolas Martinet in the Planches Enluminées D'Histoire Naturelle, which was produced under the supervision of Edme-Louis Daubenton to accompany Buffon's text.[4]  Neither the plate caption nor Buffon's description included a scientific name but in 1783 the Dutch naturalist Pieter Boddaert coined the binomial name Motacilla citrea in his catalogue of the Planches Enluminées.[5] The prothonotary warbler is now the only species placed in the genus Protonotaria that was introduced in 1858 by the American naturalist Spencer Baird.[6][7] The species is monotypic, no subspecies are recognised.[7] The genus name is from Late Latin protonotarius, meaning ""prothonotary"", a notary attached to the Byzantine court who wore golden-yellow robes. The specific citrea is from Latin citreus meaning the colour ""citrine"".[8] It was once known as the golden swamp warbler.[9]",https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Protonotaria-citrea-002_edit.jpg/220px-Protonotaria-citrea-002_edit.jpg,https://en.wikipedia.org/wiki/Prothonotary_warbler
birds,Passeriformes,Calcariidae: Longspurs and Snow Buntings,laplon,Lapland longspur,Calcarius lapponicus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Lapland longspur (Calcarius lapponicus), also known as the Lapland bunting, is a passerine bird in the longspur family Calcariidae, a group separated by most modern authors from the Fringillidae (Old World finches).",https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Lapland_Longspur_-_Calcarius_lapponicus_-_Sportittlingur_1.jpg/220px-Lapland_Longspur_-_Calcarius_lapponicus_-_Sportittlingur_1.jpg,https://en.wikipedia.org/wiki/Lapland_longspur
birds,Passeriformes,"Fringillidae: Siskins, Crossbills & Allies",comred,Common redpoll,Acanthis flammea,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The common redpoll was listed in 1758 by Linnaeus in the 10th edition of his Systema Naturae under the binomial name Fringilla flammea.[2][3] The current genus name Acanthis is from the Ancient Greek akanthis, a name for a small now-unidentifiable bird, and flammea is the Latin for ""flame-coloured"".[4]",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Carduelis_flammea_CT6.jpg/220px-Carduelis_flammea_CT6.jpg,https://en.wikipedia.org/wiki/Common_redpoll
birds,Accipitriformes,"Accipitridae: Kites, Hawks & Eagles",brwhaw,Broad-winged hawk,Buteo platypterus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The broad-winged hawk is a relatively small Buteo, with a body size from 32 to 44 cm (13 to 17 in) in length and weighing  265 to 560 g (9.3 to 19.8 oz). The tail is relatively short, measuring 14.5–19.0 cm (5.7–7.5 in) in length. The tarsus measures from 5.6 to 6.6 cm (2.2 to 2.6 in).[4][5] As in most raptors, females are slightly larger than males.[6] Broad-winged hawks have relatively short and broad wings, pointed at the end, which have a tapered appearance unique to the species. The wingspan can range from 74 to 100 cm (29 to 39 in), with the extended wing bone (standard measurement) measuring 22.7–30 cm (8.9–11.8 in).[5]",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Julie_Waters_broad_winged_hawk.JPG/220px-Julie_Waters_broad_winged_hawk.JPG,https://en.wikipedia.org/wiki/Broad-winged_hawk
birds,Galliformes,Phasianidae: Grouse and Turkeys,wiltur,Wild turkey,Meleagris gallopavo,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The wild turkey (Meleagris gallopavo) is an upland ground bird native to North America, one of two extant species of turkey, and the heaviest member of the order Galliformes. It is the ancestor to the domestic turkey, which was originally derived from a southern Mexican subspecies of wild turkey (not the related ocellated turkey). Although native to North America, the turkey probably got its name from the domesticated variety being imported to Britain in ships coming from the Levant via Spain. The British at the time therefore associated the wild turkey with the country Turkey and the name prevails.[2][3][4] An alternative theory posits that another bird, a guinea fowl native to Madagascar introduced to England by Turkish merchants, was the original source, and that the term was then transferred to the New World bird by English colonizers with knowledge of the previous species.[5]",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Wild_Turkey_%28female%29_-_Meleagris_gallopavo%2C_Occoquan_Bay_National_Wildlife_Refuge%2C_Woodbridge%2C_Virginia.jpg/220px-Wild_Turkey_%28female%29_-_Meleagris_gallopavo%2C_Occoquan_Bay_National_Wildlife_Refuge%2C_Woodbridge%2C_Virginia.jpg,https://en.wikipedia.org/wiki/Wild_turkey
birds,Pelecaniformes,"Ardeidae: Bitterns, Herons & Egrets",grbher,Great blue heron,Ardea herodias,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The great blue heron was one of the many species originally described by Carl Linnaeus in his 18th-century work, Systema Naturae.[4] The scientific name comes from Latin  ardea, and Ancient Greek ἐρῳδιός (erōdios), both meaning ""heron"".[5]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Great_blue_heron_%28Ardea_herodias_occidentalis%29_white_form.JPG/220px-Great_blue_heron_%28Ardea_herodias_occidentalis%29_white_form.JPG,https://en.wikipedia.org/wiki/Great_blue_heron
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",hoomer,Hooded merganser,Lophodytes cucullatus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"Hooded mergansers are the second smallest species of merganser, with only the smew of Europe and Asia being smaller, and it also is the only merganser whose native habitat is restricted to North America.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Hooded_merganser_female_in_CP_%2840676%29.jpg/220px-Hooded_merganser_female_in_CP_%2840676%29.jpg,https://en.wikipedia.org/wiki/Hooded_merganser
birds,Passeriformes,Hirundinidae: Martins and Swallows,barswa,Barn swallow,Hirundo rustica,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The barn swallow (Hirundo rustica) is the most widespread species of swallow in the world. In fact, it appears to have the largest natural distribution of any of the world's passerines, ranging over 251 million square kilometres globally. It is a distinctive passerine bird with blue upperparts and a long, deeply forked tail. It is found in Europe, Asia, Africa and the Americas. In Anglophone Europe it is just called the swallow; in northern Europe it is the only common species called a ""swallow"" rather than a ""martin"".",https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Landsvale.jpg/220px-Landsvale.jpg,https://en.wikipedia.org/wiki/Barn_swallow
birds,Charadriiformes,Charadriidae: Plovers,killde,Killdeer,Charadrius vociferus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The killdeer (Charadrius vociferus) is a large plover found in the Americas. It was described and given its current scientific name in 1758 by Carl Linnaeus in the 10th edition of his Systema Naturae. Three subspecies are described. The killdeer's common name comes from its often-heard call. Its upperparts are mostly brown with rufous fringes, the head has patches of white and black, and two black bands cross the breast. The belly and the rest of the breast are white. The nominate (or originally described) subspecies breeds from southeastern Alaska and southern Canada to Mexico. It is seen year-round in the southern half of its breeding range; the subspecies C. v. ternominatus is probably resident in the West Indies, and C. v. peruvianus inhabits Peru and areas of the surrounding countries throughout the year. North American breeders winter from their resident range south to Central America, the West Indies, and the northernmost portions of South America.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Killdeer.jpg/220px-Killdeer.jpg,https://en.wikipedia.org/wiki/Killdeer
birds,Passeriformes,"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",paibun,Painted bunting,Passerina ciris,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The painted bunting (Passerina ciris) is a species of bird in the cardinal family, Cardinalidae. It is native to North America. The bright plumage of the male only comes in the second year of life; in the first year they can only be distinguished from the female by close inspection.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Passerina_ciris-20090208.jpg/220px-Passerina_ciris-20090208.jpg,https://en.wikipedia.org/wiki/Painted_bunting
birds,Pelecaniformes,"Ardeidae: Bitterns, Herons & Egrets",ycnher,Yellow-crowned night heron,Nyctanassa violacea,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The yellow-crowned night heron is a rather stocky wading bird, ranging from 55 to 70 cm (1 ft 10 in – 2 ft 4 in) and from 650 to 850 g (1.43–1.87 lb), the females being a little smaller than the males. The yellow-crowned night heron has a wingspan ranging from 101 to 112 cm (3 ft 4 in – 3 ft 8 in).[2] The neck, slim when extended, exposes its large head (compared to its body), with a large and heavy bill.[3][4][5]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Yellow-crowned_Night_Heron_in_Cape_May_County%2C_New_Jersey.png/220px-Yellow-crowned_Night_Heron_in_Cape_May_County%2C_New_Jersey.png,https://en.wikipedia.org/wiki/Yellow-crowned_night_heron
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",amewig,American wigeon,Mareca americana,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The American wigeon (Mareca americana), also known as the baldpate, is a species of dabbling duck found in North America. Formerly assigned to Anas, this species is classified with the other wigeons in the dabbling duck genus Mareca. It is the New World counterpart of the Eurasian wigeon.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Anas-americana-004.jpg/220px-Anas-americana-004.jpg,https://en.wikipedia.org/wiki/American_wigeon
birds,Passeriformes,Polioptilidae: Gnatcatchers,buggna,Blue-gray gnatcatcher,Polioptila caerulea,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The blue-gray gnatcatcher or blue-grey gnatcatcher (Polioptila caerulea) is a very small songbird native to North America.,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Blue-gray_gnatcatcher_in_PP_%2872317%29.jpg/220px-Blue-gray_gnatcatcher_in_PP_%2872317%29.jpg,https://en.wikipedia.org/wiki/Blue-gray_gnatcatcher
birds,Passeriformes,"Icteridae: Blackbirds, Meadowlarks & Orioles",orcori,Orchard oriole,Icterus spurius,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The orchard oriole (Icterus spurius) is the smallest species of icterid. The subspecies of the Caribbean coast of Mexico, I. s. fuertesi, is sometimes considered a separate species, the ochre oriole or Fuertes's oriole.",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Orchard_Oriole_by_Dan_Pancamo_1.jpg/220px-Orchard_Oriole_by_Dan_Pancamo_1.jpg,https://en.wikipedia.org/wiki/Orchard_oriole
birds,Podicipediformes,Podicipedidae: Grebes,pibgre,Pied-billed grebe,Podilymbus podiceps,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The pied-billed grebe (Podilymbus podiceps) is a species of the grebe family of water birds. Because the Atitlán grebe (Podilymbus gigas) has become extinct, the Pied-Billed Grebe is now the sole extant member of the genus Podilymbus.[2] The pied-billed grebe is primarily found in ponds throughout the Americas.[3] Other names of this grebe include American dabchick, rail, dabchick, Carolina grebe, devil-diver, dive-dapper, dipper, hell-diver, pied-billed dabchick, pied-bill, thick-billed grebe, and water witch.[4][5]",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Podilymbus-podiceps-001.jpg/220px-Podilymbus-podiceps-001.jpg,https://en.wikipedia.org/wiki/Pied-billed_grebe
birds,Anseriformes,"Anatidae: Swans, Geese & Ducks",norsho,Northern shoveler,Spatula clypeata,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The northern shoveler (/ˈʃʌvələr/; Spatula clypeata), known simply in Britain as the shoveler,[2] is a common and widespread duck. It breeds in northern areas of Europe and across the Palearctic and across most of North America,[3] wintering in southern Europe, the Indian subcontinent, Southeast Asia, Central, the Caribbean, and northern South America. It is a rare vagrant to Australia. In North America, it breeds along the southern edge of Hudson Bay and west of this body of water, and as far south as the Great Lakes west to Colorado, Nevada, and Oregon.[4][5]",https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Northern_Shoveler-Anas_clypeata_female.jpg/220px-Northern_Shoveler-Anas_clypeata_female.jpg,https://en.wikipedia.org/wiki/Northern_shoveler
birds,Suliformes,Phalacrocoracidae (Cormorants and Shags),doccor,Double-crested cormorant,Phalacrocorax auritus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The double-crested cormorant (Nannopterum auritum) is a member of the cormorant family of water birds. Its is found near rivers and lakes, and in coastal areas, and is widely distributed across North America, from the Aleutian Islands in Alaska down to Florida and Mexico. Measuring 70–90 cm (28–35 in) in length, it is entirely black except for a bare patch of orange-yellow facial skin and some extra plumage that it exhibits in the breeding season, when it grows a double crest in which black feathers are mingled with white. Five subspecies are recognized. It mainly eats fish and hunts by swimming and diving. Its feathers, like those of all cormorants, are not waterproof and it must spend time drying them out after spending time in the water. Once threatened by the use of DDT, the numbers of this bird have increased markedly in recent years.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Phalacrocorax-auritus-007.jpg/220px-Phalacrocorax-auritus-007.jpg,https://en.wikipedia.org/wiki/Double-crested_cormorant
birds,Passeriformes,Tyrannidae: Tyrant Flycatchers,astfly,Ash-throated flycatcher,Myiarchus cinerascens,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The ash-throated flycatcher (Myiarchus cinerascens) is a passerine bird in the tyrant flycatcher family.,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Myiarchus_cinerascens.jpg/220px-Myiarchus_cinerascens.jpg,https://en.wikipedia.org/wiki/Ash-throated_flycatcher
birds,Gruiformes,"Rallidae: Rails, Gallinules & Coots",y00475,American coot,Fulica americana,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The American coot (Fulica americana), also known as a mud hen or pouldeau, is a bird of the family Rallidae. Though commonly mistaken for ducks, American coots are only distantly related to ducks, belonging to a separate order. Unlike the webbed feet of ducks, coots have broad, lobed scales on their lower legs and toes that fold back with each step which facilitates walking on dry land.[2] Coots live near water, typically inhabiting wetlands and open water bodies in North America. Groups of coots are called covers[3] or rafts.[2] The oldest known coot lived to be 22 years old.[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/American_coot_in_Prospect_Park_%2806152%29.jpg/220px-American_coot_in_Prospect_Park_%2806152%29.jpg,https://en.wikipedia.org/wiki/American_coot
birds,Pelecaniformes,"Ardeidae: Bitterns, Herons & Egrets",grnher,Green heron,Butorides virescens,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The green heron (Butorides virescens) is a small heron of North and Central America. Butorides is from Middle English butor ""bittern"" and Ancient Greek -oides, ""resembling"", and virescens is Latin for ""greenish"".[2]",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/GreenHeron_Gam.jpg/220px-GreenHeron_Gam.jpg,https://en.wikipedia.org/wiki/Green_heron
birds,Pelecaniformes,"Ardeidae: Bitterns, Herons & Egrets",libher,Little blue heron,Egretta caerulea,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,The little blue heron (Egretta caerulea) is a small heron belonging to the family Ardeidae.,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Egretta_caerulea_-Cananeia%2C_Sao_Paulo%2C_Brasil-8.jpg/220px-Egretta_caerulea_-Cananeia%2C_Sao_Paulo%2C_Brasil-8.jpg,https://en.wikipedia.org/wiki/Little_blue_heron
birds,Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",musduc,Muscovy duck,Cairina moschata,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The Muscovy duck (Cairina moschata) is a large duck native to the Americas, from the Rio Grande Valley of Texas and Mexico south to Argentina and Uruguay. Small wild and feral breeding populations have established themselves in the United States, particularly in Florida, Louisiana, Massachusetts, the Big Island of Hawaii, as well as in many other parts of North America, including southern Canada. Feral Muscovy ducks are found in New Zealand, Australia, and in parts of Europe.[3][4]",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/MuscovyDuck.jpg/220px-MuscovyDuck.jpg,https://en.wikipedia.org/wiki/Muscovy_duck
birds,Passeriformes,Passerellidae: New World Sparrows and Towhees,orejun,Dark-eyed junco,Junco hyemalis,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The dark-eyed junco (Junco hyemalis) is a species of junco, a group of small, grayish New World sparrows. This bird is common across much of temperate North America and in summer ranges far into the Arctic. It is a very variable species, much like the related fox sparrow (Passerella iliaca), and its systematics are still not completely untangled.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Dark-eyed_Junco%2C_Washington_State_02.jpg/220px-Dark-eyed_Junco%2C_Washington_State_02.jpg,https://en.wikipedia.org/wiki/Dark-eyed_junco
birds,Galliformes,Phasianidae: Grouse and Turkeys,rinphe,Common pheasant,Phasianus colchicus,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The common pheasant (Phasianus colchicus) is a bird in the pheasant family (Phasianidae). The genus name comes from Latin phasianus, ""pheasant"". The species name colchicus is Latin for ""of Colchis"" (modern day Georgia), a country on the Black Sea where pheasants became known to Europeans.[2] Although Phasianus was previously thought to be closely related to the genus Gallus, the genus of junglefowl and domesticated chickens, recent studies show that they are in different subfamilies, having diverged over 20 million years ago.[3][4]",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Phasianus_colchicus_-Rutland_Water_-female-8.jpg/220px-Phasianus_colchicus_-Rutland_Water_-female-8.jpg,https://en.wikipedia.org/wiki/Common_pheasant
birds,Apodiformes,Trochilidae: Hummingbirds,rufhum,Rufous hummingbird,Selasphorus rufus,0,0,0,NT,5,Words words words,Positive,-500,-0.5,March,"The rufous hummingbird was formally described in 1788 by the German naturalist Johann Friedrich Gmelin in his revised and expanded edition of Carl Linnaeus's Systema Naturae. He placed it with all the other hummingbirds in the genus Trochilus and coined the binomial name Trochilus rufus.[3] Gmelin based his description on the Ruff-necked humming-bird that had been described by John Latham in 1782 and the Ruffed honeysucker that had been described by Thomas Pennant in 1785.[4][5] The type locality is Nootka Sound on the west coast of Vancouver Island in western Canada.[6] The rufous hummingbird is now placed with eight other species in the genus Selasphorus that was introduced in 1832 by the English naturalist William John Swainson.[7][8] The genus name combines the Ancient Greek selas meaning ""light"" or ""flame"" with -phoros meaning ""-carrying"".  The specific epithet rufus is the Latin word for ""red"".[9] The species is considered as monotypic: no subspecies are recognised.[8]",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/USFWS_ribes_sanguineum_%2826123508822%29.jpg/220px-USFWS_ribes_sanguineum_%2826123508822%29.jpg,https://en.wikipedia.org/wiki/Rufous_hummingbird
birds,Passeriformes,Parulidae: Wood Warblers,hoowar,Hooded warbler,Setophaga citrina,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The hooded warbler (Setophaga citrina) is a New World warbler. It breeds in eastern North America and across the eastern United States and into southernmost Canada (Ontario). It is migratory, wintering in Central America and the West Indies. Hooded warblers are very rare vagrants to western Europe.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Wilsonia_citrina_%28Belize%29.jpg/220px-Wilsonia_citrina_%28Belize%29.jpg,https://en.wikipedia.org/wiki/Hooded_warbler
birds,Accipitriformes,"Accipitridae: Kites, Hawks & Eagles",norhar2,Northern harrier,Circus hudsonius,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The northern harrier (Circus hudsonius), or ring-tailed hawk, is a bird of prey. It breeds throughout the northern parts of the northern hemisphere in Canada and the northernmost USA.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Northern_%28Hen%29_Harrier.jpg/220px-Northern_%28Hen%29_Harrier.jpg,https://en.wikipedia.org/wiki/Northern_harrier
birds,Passeriformes,"Cardinalidae: Tanagers, Cardinals, Grosbeaks & Dickcissels",sumtan,Summer tanager,Piranga rubra,0,0,0,LC,5,Words words words,Positive,-500,-0.5,March,"The summer tanager was formally described by the Swedish naturalist Carl Linnaeus in 1758 in the tenth edition of his Systema Naturae under the binomial name Fringilla rubra.[3] Linnaeus based his description on the ""summer red-bird"" described and illustrated by Mark Catesby in his The Natural History of Carolina, Florida and the Bahama Islands which was published in 1729–1732.[4] Catesby gave the location as Carolina, Linnaeus specified America; the type location is now South Carolina.[5] The summer tanager is the type species of the genus Piranga that was introduced by the French ornithologist Louis Jean Pierre Vieillot in 1808.[6][7] The genus name Piranga is from Tupi Tijepiranga, the name for an unknown small bird; the specific rubra is from Latin ruber meaning ""red"".[8]",https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Summer_Tanager_Female_Mexico_%28cropped%29.jpg/220px-Summer_Tanager_Female_Mexico_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Summer_tanager
